author,published_at,updated_at,like_count,text,label,sentiment
@suryamakmur9650,2024-01-07T18:11:00Z,2024-01-07T18:11:00Z,0.0,haduh ketinggaln lupa kalau hari ada debat,b Oh I forgot there was a debate today,neutral
@MuhammadIrfan-sc9ni,2024-01-07T18:10:45Z,2024-01-07T18:10:45Z,0.0,no 2 nodebat,b No 2 nodebat,negative
@Odamjaya,2024-01-07T18:10:31Z,2024-01-07T18:10:31Z,1.0,semua takut bicara apa bagus aja semua,b THEY RE ALL AFRAID TO TALK ABOUT WHAT S GOING ON IT COULD ALL BE GOOD,positive
@BANGMIN_18,2024-01-07T18:10:21Z,2024-01-07T18:10:21Z,2.0,prabowo banget,b Prabowo really,neutral
@agusriyanto1581,2024-01-07T18:10:19Z,2024-01-07T18:10:19Z,0.0,server dki aja gebol pak,b The DKI server just crashed sir,neutral
@andreaspakpahan8860,2024-01-07T18:10:11Z,2024-01-07T18:10:11Z,1.0,kok kasihan lihat bapak prabowo,b Why do you feel so sorry looking at Mr Prabowo,negative
@issenhobby4255,2024-01-07T18:09:58Z,2024-01-07T18:09:58Z,2.0,ganjar paling gak nyerang siapa paling adem,b Reward at least not attack anyone The coolest,positive
@apahayo14,2024-01-07T18:09:51Z,2024-01-07T18:09:51Z,1.0,rohingya aja lolos2 aja masuk aceh apa fungsi tri tahan,Rohingya just escaped into Aceh what is the function of the Minister of Defense,positive
@ahmadzandra4667,2024-01-07T18:09:48Z,2024-01-07T18:09:48Z,1.0,capres cawapres emosional tidak substansial sampai,b A presidential or vice presidential candidate who is emotional will not convey anything substantial,neutral
@armsid4907,2024-01-07T18:09:32Z,2024-01-07T18:09:32Z,0.0,arogan bnget engg mau salam,b I m really arrogant and don t want to shake hands,negative
@ntieeea379,2024-01-07T18:09:32Z,2024-01-07T18:09:32Z,1.0,paslon 1 amp 3 nya kritik doang paslon 1 hal2 pribadi ungkap etika nya gak pakai,b Can only criticize Candidate Candidates 1 3 especially when Candidate 1 reveals personal things they don t apply ethics,negative
@drakeinsonkoj8032,2024-01-07T18:09:20Z,2024-01-07T18:09:20Z,4.0,prabowo menang jokowi 3 periode,b Prabowo Wins Jokowi 3 Periods,positive
@armanradentji5108,2024-01-07T18:09:14Z,2024-01-07T18:09:14Z,1.0,bapak prabowo jawab tanya anies baswedan kena langgan etik wapres jibran,b Mr Prabowo did not answer Anies Baswedan s question regarding Vice President Jibran s customer ethics,neutral
@aureliaayumaharani5615,2024-01-07T18:09:11Z,2024-01-07T18:09:11Z,4.0,tiap debat capres selalu serang 1 paslon aja huft,b Every presidential candidate debate always attacks only 1 candidate pair huft,negative
@osinchannel4370,2024-01-07T18:09:11Z,2024-01-07T18:09:11Z,102.0,tuju bak nana bantu untuk saksi debat transparan waktu cukup biar saling bukti nyata bukti benar benar kami tau mana yg benar,I agree bro please help us to see them debate transparently with enough time to prove each other s truth with real evidence so that we know which is the truth,positive
@drakeinsonkoj8032,2024-01-07T18:08:54Z,2024-01-07T18:08:54Z,1.0,1 putar calon 2 menang jokowi 3 periode,b 1 Round 2nd Candidate Wins Jokowi 3rd Period,positive
@suhartonowijaya7303,2024-01-07T18:08:52Z,2024-01-07T18:08:52Z,0.0,href https www youtube com watch sbjsg3afx00 amp 15809 4 23 29 indonesia bukan amerika bos,b a href Indonesia bukan Amerika Bos,neutral
@busurchanelbudhisuryaandik1751,2024-01-07T18:08:36Z,2024-01-07T18:08:36Z,1.0,01 logis,b 01 logical,neutral
@nurhadiwiraatmaja7082,2024-01-07T18:08:16Z,2024-01-07T18:08:16Z,4.0,amin,b amin,neutral
@Alika-Mika,2024-01-07T18:08:03Z,2024-01-07T18:08:03Z,1.0,dukung pak anies,b I support Mr Anies,positive
@almuttaqien2985,2024-01-07T18:08:01Z,2024-01-07T18:08:01Z,0.0,early game br anis vs everybody br br late game br prabowo dibuli br br wkwok kaborr,b early game br anis vs everybody br br late game br prabowo dibuli br br wkwok kaborr,neutral
@bocahajaib5090,2024-01-07T18:07:59Z,2024-01-07T18:07:59Z,4.0,debat harus adu gagas visi misi masing2 calon penegasan2 visi misi br mata dukung masing2 calon mau salah mau benar tetap akan bela,This debate should be a competition between the ideas and vision and mission of each candidate and the confirmation of their vision and mission and in the eyes of the supporters of each candidate whether they are right or wrong they will still defend them,positive
@Uwong_Sugihhh,2024-01-07T18:07:53Z,2024-01-07T18:07:53Z,0.0,omon2 nis anis,b Omon2 nis anis,neutral
@sickboyyysss,2024-01-07T18:07:07Z,2024-01-07T18:07:07Z,0.0,1,b 1,neutral
@suhartonowijaya7303,2024-01-07T18:06:59Z,2024-01-07T18:06:59Z,2.0,href https www youtube com watch sbjsg3afx00 amp 15679 4 21 19 tetep wowo ga mau kasi ruang tanya,b a href still Wow don t want to leave room for questions,positive
@pbpbchannel4297,2024-01-07T18:06:39Z,2024-01-07T18:06:39Z,1.0,debat kali yang bonyok 02 udah baik quot in 03 akhir tampol br wiin 01,b This time the debate is good 02 is good in 03 at the end it was tampoled too br Wiin 01,positive
@sayyidrizki4243,2024-01-07T18:06:30Z,2024-01-07T18:06:30Z,8.0,anis jauh atas rata rata cuy,b ANIS IS FAR ABOVE AVERAGE CUY,neutral
@ntieeea379,2024-01-07T18:06:28Z,2024-01-07T18:06:28Z,2.0,paslon 1 amp 3 hanya jago ngmg nyata nol,b Moreover Candidate Candidates 1 3 are only good at ngmg but in fact they are zero,positive
@sitijaenab1593,2024-01-07T18:06:24Z,2024-01-07T18:25:05Z,0.0,jangan remehin warga sipil soal tahan amat militer aja warga sipil btw paslon 02 nempel stiker mobil org izin tu stiker klo copot ngerusak cat mobil looh,b DON T UNDERESTIMATE CIVILIANS ABOUT DEFENSE JUST OBSERVE THE MILITARY CIVILIANS BTW PASLON 02 STICKS STICKERS ON PEOPLE S CARS WITHOUT PERMISSION IF THE STICKER IS REMOVED IT DAMAGES THE CAR PAINT LOOH,negative
@user-so5eu8cg5t,2024-01-07T18:06:22Z,2024-01-07T18:06:22Z,2.0,anies teknik debat buat tahana kewalahan untuk counter serang br del amin for ri 2024 del,b ANIES s debate technique can overwhelm the incumbent only to counter attacks br del AMIN For RI 2024 del,negative
@mar88shela,2024-01-07T18:06:21Z,2024-01-07T18:06:21Z,1.0,bayangin singapura negara kecil militer nya lebih maju infonesia lah indonesia ky apa mau maju klo blanja alunsista sgt doang banyak yg nyinyir br mirisss br prabowo gibran br jokowi sbyyy,imagine that Singapore is a small country with a military that is more advanced than Indonesia I wonder if Indonesia wants to progress when it comes to spending on foreign aid workers there are so many people who are making noise br Sadly br prabowogibran br Jokowi sbyyy,positive
@samitoMito-pv1hs,2024-01-07T18:05:44Z,2024-01-07T18:05:44Z,4.0,ahli argumen pantesnya jd acara negara butuh pimping yg ikhlas utk rakyat,b A member of argument deserves to be a lawyer this country needs a leader who is sincere to the people,positive
@melysaandani1679,2024-01-07T18:05:43Z,2024-01-07T18:05:43Z,0.0,2,b 2,neutral
@freestorag3853,2024-01-07T18:05:28Z,2024-01-07T18:05:28Z,0.0,pak anies banyak teori lebih cocok jadi wakil cak imin for presiden,b Mr Anies has many theories that he is more suitable as deputy Cak Imin for President,neutral
@elisaindiranoh5365,2024-01-07T18:05:23Z,2024-01-07T18:05:23Z,177.0,bangga dgn cerdas paslon 01 dlm debat kali data lengkap gagas depan oke siap banget utk bawa indonesia mnjadi laku kanca internasional indonesia banggaaaaaa salam hormat rakyat indonesia yg rindu pimpin yg adil amanah bangga,b I am proud of the intelligence of Candidate Pair 01 in this debate Complete data good ideas for the future and really ready to take Indonesia to become an actor on the international stage Indonesia is Proud Greetings to the Indonesian people who long for fair leadership Trustworthy and Proud,positive
@babybawww3282,2024-01-07T18:05:16Z,2024-01-07T18:05:44Z,0.0,timsesnya 01 siapa bro kok rada rada asik asik sendiri,b Who s Timses 01 bro How come it s a bit fun Enjoy yourself,positive
@yogiadesetiawan5278,2024-01-07T18:05:09Z,2024-01-07T18:05:09Z,1.0,ngelawak aja si anis mau hapus jajah muka bumi br jadi super hero dulu nis,Just make a joke again Anis want to eradicate colonialism on the face of the earth br become a super hero first nis,positive
@hufronwahyudi5697,2024-01-07T18:05:05Z,2024-01-07T18:05:05Z,2.0,nya negri bangkit ubah,It s time for this country to wake up to change,neutral
@babaoi5938,2024-01-07T18:05:03Z,2024-01-07T18:05:03Z,1.0,debat cawapres lebih kelas gagas nya kalau capres lebih banyak sindir sindir adu adu datang yg menrut tidak terlalu penting ada penting nya br br lihat pak prabowo cing br lihat pak anis tekan kurang paham ambisius tinggi br lihat pak ganjar kurang lebih mirip pak anis br br rakyat butuh gagas butuh cara proses gagas nya running kapan pilih,b The Cawapres debate is a more classy idea if the presidential candidates are more sarcastic there will be a fight which in my opinion is not that important and there is something important too br br It looks like Mr Prabowo is being provoked br It looks like sir Anis pressured because of his lack of understanding and high ambition br Pak Ganjar looks more or less like Mr Anis br br We the people need ideas we need a process the idea will run when we are elected etc,negative
@pecintaibhrs3294,2024-01-07T18:04:57Z,2024-01-07T18:04:57Z,3.0,nya mba nana nobar sama bang roky gerung ustadz felix biarr ngobrol nya gizi,Ms Nana should talk to Bang Roky Gerung or Ustadz Felix so that the conversation is nutritious,neutral
@Fernando-ov2sz,2024-01-07T18:04:53Z,2024-01-07T18:04:53Z,1.0,02,b 02,neutral
@user-zv2xu7mh4s,2024-01-07T18:04:28Z,2024-01-07T18:04:28Z,1.0,dr tiga calon prabowo yg emosional yg kere ilmu wawas,Of the three candidates only Prabowo is the emotional one who is interested in knowledge and insight,positive
@kangmasnoto3865,2024-01-07T18:04:26Z,2024-01-07T18:04:26Z,0.0,boleh bicara jujur sesuai fakta ada resiko mungkin buat lawan debat rasa singgung marah serius tanya nih href http www youtube com results search query 23netral netral,b Is it permissible for us to speak honestly and according to existing facts at the risk of possibly making our debating opponents feel offended and angry Seriously ask this a href neutral a,negative
@Sehzade-vy6sq,2024-01-07T18:04:18Z,2024-01-07T18:04:18Z,1.0,untung gada meja yg di gebrak,b Luckily there was no table to bang on,positive
@doniira,2024-01-07T18:04:08Z,2024-01-07T18:04:08Z,1.0,mudah an program rumah dp 0 nol persen bukan di jakarta bisa bawa jadi program nasional,b Hopefully the 0 zero percent down payment housing program is not only in Jakarta but can be brought into a national program,positive
@azwarabdillah133,2024-01-07T18:04:00Z,2024-01-07T18:04:00Z,246.0,debat sy jdi labuh 01 insyaa allah,After this debate I will be anchored to 01 God willing,positive
@sukmajambi8726,2024-01-07T18:03:45Z,2024-01-07T18:03:45Z,0.0,pak anies bs nya kritik kerja orang aja teoritis banyak omong jg kritik orang kerja bapak sebagaingubernur sdh benar semua pak gak adamasalah pak jng yg maha benar dong pak aku bapak pintar tp pintar bapak bukan untuk kritik kerja orang makasih pak,Mr Anies can only criticize people s work theoretically he talks a lot before criticizing other people your work as a governor is all correct sir there s no problem sir don t be like the most correct sir I admit that you are smart but your intelligence is not only for criticizing other people s work Thank you sir,positive
@YudiHidayat-od1gn,2024-01-07T18:03:42Z,2024-01-07T18:03:42Z,1.0,makin joz anis,More jos anies,neutral
@mamatindra1387,2024-01-07T18:03:35Z,2024-01-07T18:03:35Z,0.0,debat yah gin bener kata reza rahardia dipodcast botak bukan saling tuju gagas sama paslon jd klo yg bilang saling serang yah emang debat gin,Debate like this is true said Reza Rahadian on the bald podcast not agreeing with each other s ideas with other candidate pairs so if someone says they are attacking each other it s really a debate like this,positive
@yottabytees7652,2024-01-07T18:03:30Z,2024-01-07T18:03:30Z,0.0,semua tentang pajak inti akan beban masyarakat coba deh buat bumn yg biaya negara bukan semua bumn bangkrut semua,b Everything is just about taxes in essence it will only burden society try creating a state owned company that can finance the state not all state owned companies going bankrupt,negative
@fonsoholan1818,2024-01-07T18:03:07Z,2024-01-07T18:03:07Z,27.0,prabowo benar natural lain cuma topeng ambisius,b Prabowo is a natural The others are just masks of ambition,positive
@Endro_Gan,2024-01-07T18:02:58Z,2024-01-07T18:02:58Z,1.0,usaha netral nilai debat mlm saya yakin sbg tri tahan prabowo kuasa panggung krn lebih faham kebijakan2 tahan jd ragu kecewa dg prabowo utama sifat aseli lihat sekali emosi tdk bs tahan bs bahaya sbg pimpin ntar masalah dar der dor ngeri tuju 02 mmg data tahan tdk bs buka2an tdk semua mesti rahasia spt anggar jg bs umum kebijakan2 bs umum utk yakin rakyat jk data ganjar anies salah lgs sanggah debat nasional perlu ajak diskusi waktu ngopi2 wong debat blunder gak beda gibran tanya malah suruh hubung tim jubir nya wong cawapresnya harap 02 mesti bs jelas anggar tahan 700ant jk tdk salah sdh laku utk masuk mngp beli alusista bekas bukan baru krn tdk patok hrg mk potensi makelar2 simpang anggar tinggi jelas sj ancam negara b d shg paksa beli bekas jelas jg utk foodestate yg gagal tsb tuju dg anies 01 tahan itu sgt luas anggar segitu besar bs jg utk jamin rumah polri tni tdk lg yg ngekos tahan cyber misal aju anggar bs tuju dpr bukan arti ada alternatif yg lebih baik 01 amp 03 usaha jelas kebijakan2 tahan lama tdk maksimal dg anggar sgitu besar cenderung tahan mundur khusus data ganjar tuju 02 mmg utk nilai2 empiris detail butuh debat panjang 02 mesti nyalahkan data bs sanggah makro global prinsipal catat akhir prabowo lgs kabur kerumun tim tdk beri sempat anies salam,b Try to be neutral in assessing tonight s debate I am sure that as defense minister Prabowo will dominate the stage because he certainly understands defense policies better But I became doubtful disappointed with Prabowo especially his genuine character it was clear that his emotions could not be contained It can be dangerous as a leader and then every problem comes from behind Agree 02 defense data cannot be disclosed But not everything has to be secret like the budget can also be announced other policies can be announced to convince the people If the data on Ganjar or Anies are wrong and are refuted in the national debate there s no need to invite them to discuss it another time have a coffee People this is a debate Blunder that s no different from Gibran he was asked instead he told him to contact his spokesperson for the vice presidential candidate Hopefully 02 should be able to explain we have done the defense budget 700 T if I m not mistaken for this and that including buying used alusista instead of new because there is no price benchmark due to potential brokers and budget irregularities are high and explain that there is a state threat a b c d so I was forced to buy used and also explain for the failed food estate Agree with Anies 01 defense is very extensive such a large budget can also be used to guarantee housing for the police and military so that no one else has to go to bed for example cyber defense If the budget proposal can be approved by the DPR it does not mean that there are no better alternatives 01 03 try to explain that defense policies so far have not been optimal with such a large budget defense tends to be backwards Specifically for reward data agree 02 for detailed empirical values it requires a long debate However 02 should without blaming the data be able to refute it on a macro global or principal basis Final note Prabowo immediately ran away surrounded by the team as if he didn t give Anies a chance to shake hands,positive
@zfn9633,2024-01-07T18:02:40Z,2024-01-07T18:26:18Z,0.0,enak cari duit jdi panelis br syuting nya gak ngomong honor nya gede banget br bola nya cuma huruf doang apa,It s good to earn money as a panelist br Filming I can t say the honorarium is REALLY BIG br THE BALL ONLY HAS THE LETTER C ONLY WHAT S IN IT,positive
@dontlatemedown9282,2024-01-07T18:02:30Z,2024-01-07T18:02:30Z,3.0,kalau kalian nyimak liat banget bobrok kerja prabowo anggar besar sejahtera tni ga pikirin malah beli pesawat bekas,b If you listen you can see that Prabowo s performance is really dilapidated the budget is big but the welfare of the TNI is not considered instead they buy used planes,neutral
@raditerangga1849,2024-01-07T18:02:13Z,2024-01-07T18:02:13Z,30.0,maaf bicara jujur opini saya anies rasa terlalu manipulatif saya prabowo bingung lama debat jawab tanya tanggap singgung rasa pribadi ganjar timses nya pintar ambil celah tengah tegang 2 paslon dan jadi snowball yang serang dua paslon,b Sorry but I have to speak honestly about my opinion Anies feels too manipulative to me Prabowo was confused during the debate between answering a question or responding to an allusion to something that he felt was personal his reward and timses were clever at taking a gap in the midst of the tension between the other two candidate pairs and became a snowball attacked the other two candidate pairs,positive
@nindyacahyani7639,2024-01-07T18:02:10Z,2024-01-07T18:02:10Z,2.0,all in pak prabowo,b All in pak Prabowo,neutral
@triyoviesatria6267,2024-01-07T18:01:46Z,2024-01-07T18:01:46Z,1.0,href https www youtube com watch sbjsg3afx00 amp 10681 2 58 01 tanya sadeess memang tanya etika hrs tanya 02,b a href sadeess question Indeed ethical questions must be asked to 02,positive
@fahadjky501,2024-01-07T18:01:31Z,2024-01-07T18:01:31Z,78.0,tadi mau golput pas liat debat jadi jatuh cinta sama pak anies rasyid baswedan kamu emang cerdas jadi bangga orang indonesia pak anies,b I was going to abstain but when I saw the debate I fell in love with Mr Anies Rasyid Baswed and you are really smart so I am proud to have an Indonesian like Mr Anies,positive
@ntieeea379,2024-01-07T18:01:27Z,2024-01-07T18:01:27Z,5.0,paslon pinter ngomong nyata nya nol hidup pak prabowo sedikit bicara banyak kerja,b Other candidate pairs are good at talking the reality is zero Pak Prabowo s life is a little talk and a lot of work,positive
@midhokhosam7454,2024-01-07T18:01:08Z,2024-01-07T18:01:08Z,1.0,hutang smpe 50 gk masalah wow selamat tambah hutang buat yg milih prabowo,Is there a problem with a debt of up to 50 wow Congratulations on increasing your debt for those who voted for Prabowo,positive
@hafitisandono6508,2024-01-07T18:01:07Z,2024-01-07T18:01:07Z,485.0,kerjasama selatan2 jawab anies yg on point,b Regarding South South cooperation only Anies answer was on point,neutral
@aulianingsih5785,2024-01-07T18:00:51Z,2024-01-07T18:00:51Z,1.0,debat capres kayak debat personal capek nontonnya,b The presidential candidate debate is like a personal debate I m tired of watching it,negative
@syarifhidayat6624,2024-01-07T18:00:21Z,2024-01-07T18:00:21Z,129.0,banyak ngerasa gak sih no 02 jawab nya sesuai di tanya 03 amp 01 apa aja ngerasa,b A lot of people don t feel like No 02 s answer doesn t match the question asked by 03 01 Am I the only one who feels that way,positive
@elisaindiranoh5365,2024-01-07T18:00:15Z,2024-01-07T18:00:15Z,29.0,01 03 punya banyak gagas utk maju indonesia depan sdgkan 02 jelas nya sangat umum smua orgpun mngatakan tahan kuat tp data nya ga punya rasa rakyat sdh cerdas smua lihat pimpin yg mmbawa indonesia lbh baik depan presiden bisa wakil indonesia kanca internasional 01 the besttttt,b 01 and 03 have lots of ideas for Indonesia s progress in the future while 02 s explanation is very general and everyone can say that defense must be strong etc but they don t have the data I think the people are smart everyone can see a leader who can bringing Indonesia better in the future The President must be able to represent Indonesia on the international stage 01 The Besttttt,positive
@kesanakemari7,2024-01-07T18:00:00Z,2024-01-07T18:00:00Z,0.0,anda pak jokowi gk pusing milih siapa,b If there was Mr Jokowi you wouldn t have to worry about who to choose,negative
@dickysofyanofficial2755,2024-01-07T17:59:50Z,2024-01-07T17:59:50Z,3.0,haha takut semua tantang pak prabowo,b Haha I m afraid everyone will be challenged by Mr Prabowo,positive
@alwinandadaulay7105,2024-01-07T17:59:39Z,2024-01-07T17:59:39Z,1.0,makin yakin sama aldi taher,I m increasingly confident in Aldi Taher,positive
@ntieeea379,2024-01-07T17:59:35Z,2024-01-07T17:59:35Z,12.0,tenang pak prabowo insyaallah menang 1putaran,b Calm down Mr Prabowo God willing you will win 1 round,positive
@whyisy,2024-01-07T17:59:34Z,2024-01-07T17:59:34Z,0.0,01 sm 03 keren br 02 ga dulu,b 01 sm 03 cool br 02 not before,positive
@Viral.Indonesiaku.budaya,2024-01-07T17:59:30Z,2024-01-07T17:59:30Z,1.0,no 1 moga jdi pimpin yg amanah,b No 1 may you be a trustworthy leader,positive
@taufiqrazali6796,2024-01-07T17:59:15Z,2024-01-07T17:59:15Z,0.0,akhir nonton debat,b Finally watched the debate,neutral
@Odamjaya,2024-01-07T17:58:47Z,2024-01-07T17:58:47Z,1.0,bluder,b BLUDER,neutral
@muhamadzulkodri4592,2024-01-07T17:58:45Z,2024-01-07T17:58:45Z,0.0,uu ite revisi hahahhaha pasal pasal karet ada,b UU Ite revised Hahahhaha the Rubber articles are still there,neutral
@PutraallahAllah,2024-01-07T17:58:36Z,2024-01-07T17:58:36Z,1.0,anies top sekali,b Anies is really top,positive
@kwon2ldoank743,2024-01-07T17:58:19Z,2024-01-07T17:58:19Z,0.0,isu aman papua mana br br omong kosong bela palestina kalo semena mena rohingnya br br capresndasmu,b What are the security issues in Papua br br It s nonsense to defend Palestine if you are still doing nothing with the Rohingya br br Your Presidential Candidate,negative
@user-pt7kq9si3e,2024-01-07T17:58:13Z,2024-01-07T17:58:13Z,0.0,sebelummya pilih prabowo debat satu tiga saya mantap pindah pilih pimpin cerdas anies baswedan bismillah,b Previously I was a Prabowo voter from the first and third debates I decided to move my choice to the intelligent leader Anies Baswedan bismillah,positive
@BudrimanPolimam,2024-01-07T17:58:13Z,2024-01-07T17:58:13Z,2.0,nawacita gua rasa malah ganjar jalan pak jokowi,b NAWACITA THAT I FEEL IS EVEN A REWARD THAT IS IN LINE WITH PAK JOKOWI,positive
@Dzakfishing,2024-01-07T17:57:59Z,2024-01-07T17:58:52Z,41.0,pak anis sampai visi misi br visi misi 30 br sindir 70 br,b Mr Anis conveyed the vision and mission br Vision and mission 30 br Insinuating 70 br,positive
@cholil69,2024-01-07T17:57:50Z,2024-01-07T17:57:50Z,0.0,ngomong ngomong soal tahan penasaran rohingya gampang masuk indo wkwk,Speaking of defense I m curious why Rohingya can easily enter Indonesia hahaha,positive
@luminousDsoel,2024-01-07T17:57:48Z,2024-01-07T17:57:48Z,2.0,anis ada personal prabowo,b Anis is personal to Prabowo,neutral
@user-pl9es7lq4v,2024-01-07T17:57:45Z,2024-01-07T17:57:45Z,0.0,moga suatu ketika ajal nya mbak nana tiba temu neraka mbak nana biar mbak nana lihat siapa2 orang yg neraka br hidup saat smpai batas usia yg di tentu negara lanjut terus terus silih ganti,b HOPE SOMETIME WHEN HER DEATH MBAK NANA ARRIVES WE MEET IN HELL Mister NANA SO Mister NANA CAN SEE WHO ARE THE PEOPLE WHO ARE IN THAT HELL br LIFE ONLY A SHORT UNTIL THE DETERMINED AGE LIMIT COUNTRIES CONTINUE CONTINUOUSLY ALTERNATING,negative
@ensiy,2024-01-07T17:57:42Z,2024-01-07T17:57:42Z,247.0,puas banget nonton debat hari keren pak anies paslon no 2 haduhhh ampun dah,b Very satisfied watching today s debate cool Mr Anies and candidate pair number 2 oh my goodness,positive
@payahyah,2024-01-07T17:57:10Z,2024-01-07T17:57:10Z,2.0,makin mantep pilih 02,b steadier choose 02,neutral
@yolo666yolo,2024-01-07T17:57:00Z,2024-01-07T17:57:00Z,2.0,href https www youtube com watch sbjsg3afx00 amp 9509 2 38 29 lu datang meja internasional kawal tari jaipong,b a href you come to the international table while being escorted by jaipong dancers,neutral
@fitriamurdiandini2404,2024-01-07T17:56:57Z,2024-01-07T17:56:57Z,139.0,pak anis cocok jd palinglma diplomasi mata dunia dg mampu bicara adab wawas luas mampu pengaruh orang pak anis insyaallah bbisa bawa aspirasi indonesia sbg pimpin,b And Mr Anis is suitable to be the most diplomatic in the eyes of the world with his speaking skills manners broad insight and ability to influence people God willing Mr Anis can carry Indonesia s aspirations and become a leader,positive
@haimmaulana,2024-01-07T17:56:55Z,2024-01-07T17:56:55Z,1.0,prabowo blunder bnget wo wo,b Prabowo made a big blunder wo wo,neutral
@udangtelorasin1936,2024-01-07T17:56:53Z,2024-01-07T17:56:53Z,2.0,1 teori doang 2 fotocopy 3 jawab bangsa,b 1 theory only 2 photocopies 3 answers this nation,neutral
@widjihandoyo3288,2024-01-07T17:56:52Z,2024-01-07T17:56:52Z,1.0,moderator apa bosen ngomong harap tenang harap tenang,b Is the moderator not bored of talking Please calm down Please calm down,positive
@irvanarfianmaulana3229,2024-01-07T17:56:26Z,2024-01-07T17:56:26Z,11.0,amin moga bawa indonesia lebih sejahtera no banteng pokok buat pak prabowo no coment omon omon,b AMIN may it bring Indonesia more prosperity No bullshit for Mr Prabowo no comments no comments,negative
@raihanyfitriah2090,2024-01-07T17:56:16Z,2024-01-07T17:56:16Z,2.0,anis lawak,b anis joke,positive
@yudhigrunge8491,2024-01-07T17:56:12Z,2024-01-07T17:56:12Z,0.0,di grace psi datangin moderator jeda karna dukung paslon angkat tangan klo samsul jadi juru sorak,b That was at Grace PSi when the moderator came to the break because there were supporters of other candidate pairs raising their hands if Samsul was a cheerleader that s fine,positive
@goodday5982,2024-01-07T17:56:09Z,2024-01-07T17:56:09Z,6.0,mukak anis kayak sinis gitu itu bentuk hati nya,Anies face looks so cynical is that the shape of his heart,negative
@elinpuspa1210,2024-01-07T17:56:09Z,2024-01-07T17:56:09Z,0.0,mau debat pun tetap sdh lihat kualitas nya pasti pa anies,Whether you want to debate anywhere the quality can still be seen Of course Anies,positive
@hafitisandono6508,2024-01-07T17:56:02Z,2024-01-07T17:56:02Z,5.0,prabowo tua tanya apa jawab apa,b Prabowo is old asked what his answer was,neutral
@herisusanto8182,2024-01-07T17:55:57Z,2024-01-07T17:55:57Z,0.0,prabowo emosi cenderung dendam wah bahaya kalo jadi presiden tanya koq jawab malah nyerang pribadi gawat kalo menang diktator,b Prabowo is emotional and tends to be vengeful Wow it s dangerous if he becomes president when asked why he answered he would actually attack him personally this is very serious if he wins dictator,positive
@runtahdollar6119,2024-01-07T17:55:40Z,2024-01-07T17:55:40Z,16.0,forum debat memang panggung nya pak anis sudah uji bukti sering latih diskusi tiap arena br beda yang jarang tanding waktu main malah ngajak ngopi,b The Debate Forum is indeed Mr Anis s stage because it has been tested and proven to frequently practice discussions in every arena br Unlike those who rarely compete it s time to play instead of having coffee,positive
@kopihitam7761,2024-01-07T17:55:12Z,2024-01-07T17:55:47Z,0.0,naon nu maha prabowo jiga budak leutik maneh mah debat teh omon omon omon acara debat resmi pake ocon hadeeuuhhh rieut maneh mah wo wo,b What s going on Prabowo you re like a little kid I m debating talking talking talking the official debate event is at Ocon,positive
@rahmatasidik563,2024-01-07T17:54:52Z,2024-01-07T17:54:52Z,4.0,anies kek anak kecil nyerang personal mulu,Anies is like a little kid attacks his personal first,neutral
@jery.22,2024-01-07T17:54:37Z,2024-01-07T17:54:37Z,0.0,jubir ny prabowo ce ga ngomong hanny centil di ganti,b Prabowo s spokesperson can t speak Hanny Coquettish Please replace it,positive
@bangwijaya5192,2024-01-07T17:54:32Z,2024-01-07T17:54:32Z,0.0,pandai komentar org dan pandai bicara tidak kerja,ONLY GOOD AT COMMENTING ON OTHER PEOPLE AND GOOD AT TALKING BUT NOT AT YOUR WORK,positive
@aanasmara1331,2024-01-07T17:54:28Z,2024-01-07T17:54:28Z,0.0,ilove tante najwa,b Ilove u tante najwa,neutral
@iranalamin5276,2024-01-07T17:54:25Z,2024-01-07T17:54:25Z,0.0,kok bs hsl surfeinya tinggi yaaa,How come the survey results are so high,neutral
@pesmobiletv4457,2024-01-07T17:54:15Z,2024-01-07T17:54:15Z,2.0,pak ganjar,b Mr reward,positive
@renoalgamar7328,2024-01-07T17:54:10Z,2024-01-07T17:54:10Z,0.0,masalaha beli alutista nyalahin komisi padahal masalah beli pesawat bekas kaga jelas urgensi akhir batal jadi benar dimasalahin adalah mau beli pesawat bekas bukan masalah uang tuju tidak jawab dong pak beli pesawat bekas benar mau dihibahin udah tolak masa lalu br br masalah mirip sama buat food estate lahan gagal tanam masa soeharto ngapain ulang coba,b The issue of purchasing defense equipment was blamed on Commission I In fact the issue of purchasing used aircraft was not clear about the urgency so in the end it was cancelled So actually the problem is why do you want to buy a used plane it s not a matter of whether the money is approved or not Please answer me sir why did you buy a used plane that was actually intended to be donated and was rejected in the past br br This problem is similar to the Food Estate on land that failed to cultivate during the Soeharto era Why try again,negative
@suhartonowijaya7303,2024-01-07T17:54:07Z,2024-01-07T17:54:07Z,0.0,href https www youtube com watch sbjsg3afx00 amp 14646 4 04 06 lupa die tanya dua,b a href forgot the second question,neutral
@husainalkaff1298,2024-01-07T17:54:04Z,2024-01-07T17:54:04Z,0.0,harus wowo yg gebu gebu pen jd presiden nyalon aja smpe 3 kali plyingfictymnya hebat wkwkwk,b Wowo who is passionate about his pen should be president Just turn it on up to 3 times Plying fiction is great hahaha,positive
@user-go6ge9pv6x,2024-01-07T17:54:03Z,2024-01-07T17:54:03Z,1.0,tahan jelas lemaaa,b Our defense is obviously weak,negative
