author,published_at,updated_at,like_count,text,label,sentiment
@akromromu7053,2024-01-07T17:36:48Z,2024-01-07T17:36:48Z,0.0,Amin,with amen,neutral
@kartaji.mintarja,2024-01-07T17:36:36Z,2024-01-07T17:37:00Z,1.0,gak ada yg bagus banget tiga2nya b aja.,There aren t any really good ones just three of them,positive
@ramlyjabejo63,2024-01-07T17:36:33Z,2024-01-07T17:36:33Z,0.0,01 pasti❤,b 01 for sure,positive
@yunayui2696,2024-01-07T17:36:30Z,2024-01-07T17:36:30Z,2.0,Dri sini terlihat anis bener2 ga tau apa2 selain ngomong. Dia ga tau apa dn gmna situasi indonesia dn cara penyelesaian global sebenarnya. Anis hanya punya teori dn tdk prnah prakter . Mnjadikan dia hanya bisa brkata2 tanpa tau kejadian sebenarnya d lapangan sperti apa.,From here it looks like Anis really doesn t know anything other than talking He doesn t know what and what the Indonesian situation is and how to actually solve it globally Anis only has theory and has never practiced it So he can only speak without knowing what actually happened in the field,positive
@mitratikke3888,2024-01-07T17:36:30Z,2024-01-07T17:36:30Z,0.0,"Capres dan Cawapre selalu membicarakan PAJAK,. Kurang kreatif untuk mengembangkan masyarakatnya sebagai aset yg panjang",b Presidential candidates and vice presidential candidates always talk about TAXES Lack of creativity to develop the community as a long term asset,positive
@dendiopian1366,2024-01-07T17:36:29Z,2024-01-07T17:36:29Z,0.0,"Apapun kata netizen, saya tetap dukung pa prabowo untuk di rumah saja😊 biarkan saja pa anies Yg memikul beban berat masyarakat Indônèsia😏",b Whatever netizens say I still support Prabowo to stay at home let alone Pa Anies who carries the heavy burden of Indonesian society,negative
@vividquatricia4902,2024-01-07T17:36:21Z,2024-01-07T17:36:21Z,128.0,"Debat yg seru ,Pak Ganjar mengejutkan,Pak Anies to the point..",b Exciting debate Mr Ganjar surprised Mr Anies to the point,positive
@fazillamaheswari,2024-01-07T17:36:21Z,2024-01-07T17:36:21Z,0.0,Anies muhaimin,b Anies muhaimin,neutral
@frengkynoviansyah7367,2024-01-07T17:36:15Z,2024-01-07T17:36:15Z,0.0,01,b 01,neutral
@user-we6ll7os2p,2024-01-07T17:36:14Z,2024-01-07T17:36:14Z,0.0,Terselimut di mudik agar saat sampai tidak terbelit dengan beragam argumentasi.,b Be covered in a blanket when you go home so that when you arrive you won t be entangled in various arguments,positive
@risandiaris4859,2024-01-07T17:36:08Z,2024-01-07T17:36:08Z,0.0,Pak Anies mantap sekali,b Mr Anies is really great,positive
@ayaenindinindi9073,2024-01-07T17:36:05Z,2024-01-07T17:36:05Z,0.0,Ganjar lebih layak untuk RI 1.,b The reward is more appropriate for RI 1,positive
@dediriswandi2625,2024-01-07T17:36:00Z,2024-01-07T17:36:00Z,1.0,Tak bahaya taa? Ruangannya gelap banget pak/bu.. 😅,b It s not dangerous taa The room is very dark sir madam,positive
@Foshindo,2024-01-07T17:35:27Z,2024-01-07T17:35:27Z,0.0,"Kapasitas pak Ganjar Pranowo yg pernah jadi anggota DPR-RI 10 Thn dan Gubernur Jawa Tengah 10 thn, wajarlah menguasai masalah pemerintahan dan politik NKRI, semua calon pemimpin negara didunia harus melalui proses kaderisasi partai politik. <br>Seorang politisi harus memiliki rekam jejak yg berkualitas utk mencapai karir teratas, sebelum dicalonkan oleh partai politik ybs menjadi Pemimpin Pemerintahan Negara.<br>Silahkan dicari Presiden atau Perdana Menteri dinegara mana yg bukan dari kaderisasi partai politik, kecuali negara berbentuk kerajaan dinasti. <br>Salam Pancasila dan NKRI, semoga terpilih Pemimpin yg Arif-Bijaksana...",b The capacity of Mr Ganjar Pranowo who has been a member of the DPR RI for 10 years and Governor of Central Java for 10 years naturally masters the issues of government and politics of the Republic of Indonesia All candidates for state leadership in the world must go through a political party cadre formation process br A politician must have a quality track record to achieve a top career before being nominated by the political party to become Leader of the State Government br Please look for a President or Prime Minister in any country that is not from a political party cadre except for countries in the form of dynastic kingdoms br Greetings from Pancasila and the Republic of Indonesia hopefully a wise and wise leader will be elected,positive
@idilngr1088,2024-01-07T17:35:24Z,2024-01-07T17:35:24Z,1.0,Wkwkwkk kasian si dia 😂,b Wkwkwk poor guy,negative
@mitratikke3888,2024-01-07T17:35:15Z,2024-01-07T17:35:15Z,0.0,PAJAK PAJAK PAJAK. Apakah Pajak akan Naik lagi. Oh tuhan ...,b TAX TAX TAX Will taxes rise again Oh God,positive
@serbaserbientertainment6131,2024-01-07T17:35:04Z,2024-01-07T17:35:04Z,15.0,Mantap kali pak Anies Baswedan 👍. Luar biasa 👍,b Good times Mr Anies Baswedan Extraordinary,positive
@desrikarwati5393,2024-01-07T17:35:02Z,2024-01-07T17:35:02Z,100.0,"Orang yang suka emosian sekalipun pasti tidak suka dengan orang yang emosian dan meremehkan lawan bicaranya.<br>Gestur tubuh yang meremehkan itu sangat jelas, padahal lawan bicaranya selevel dengannya, sama-sama capres. Bagaimana dengan lawan bicaranya rakyat biasa, sungguh sangat mengkhawatirkan.<br><br>Sangat respek dg pembawaan pak Anis.",b Even people who like to be emotional certainly don t like people who are emotional and belittle the person they are talking to br The dismissive body gestures are very clear even though the person they are talking to is at their level they are both presidential candidates What about his interlocutors ordinary people it s really very worrying br br Very respect for Mr Anis demeanor,positive
@freedomchannel631,2024-01-07T17:35:01Z,2024-01-07T17:35:01Z,0.0,Diakhir pemilu akan ada yg bilang curang buat yg kalah<br>Siapapun pemenangnya,b At the end of the election there will be those who say it was cheating for the loser br Whoever wins,negative
@zonechandra5139,2024-01-07T17:34:55Z,2024-01-07T17:34:55Z,4.0,Kalo ada yg pinter ngapain pilih yg biasa aja untuk jadi pemimpin.... 😂😂😂😂,If there are smart people why choose ordinary people to be leaders,positive
@heriyansa418,2024-01-07T17:34:42Z,2024-01-07T17:34:42Z,3.0,KO Prabowo,b KO Prabowo,neutral
@STR512,2024-01-07T17:34:31Z,2024-01-07T17:34:31Z,5.0,Orang tulus dan ikhlas akan diserang oleh.......,b Sincere and sincere people will be attacked by,positive
@dput1292,2024-01-07T17:34:07Z,2024-01-07T17:34:07Z,2.0,"gemot bgt pak Prabowo, yg dijawab ga sesuai sm pertanyaan wkwk",I m really excited Mr Prabowo the answer doesn t match the question hahaha,positive
@HidupdiDesa_,2024-01-07T17:34:01Z,2024-01-07T17:34:01Z,7.0,"Pak ganjar mah bukan debat, bukan menanggapi tapi menambahkan, kaya yang cari aman🤭 pak anis terlihat paling masuk akal, pak prabowo mah banyak yg kurang nyambung dengan pertanyaan",b Pak Gangar I m not arguing not responding but adding like those who are looking for safety Mr Anis seems to make the most sense Mr Prabowo there are a lot of people who don t relate to the question,positive
@ikbaryes4774,2024-01-07T17:33:43Z,2024-01-07T17:33:43Z,1.0,Statement anis selalu tendensius dan provokatif!,b Anis statements are always tendentious and provocative,neutral
@revanesyarahmawati3750,2024-01-07T17:33:40Z,2024-01-07T17:33:40Z,2.0,"Anies pintar berbicara tapi kenyataannya jakarta ga bener, dan terlalu menyepelekan orang lain. Karena dia pintar teori",b Anies is good at talking but in reality Jakarta is not true and takes other people too lightly Because he s good at theory,positive
@kczchannel2869,2024-01-07T17:33:39Z,2024-01-07T17:33:39Z,0.0,"Untuk presiden pilihanku sampai<br>Kapanpun tetap pribumi, demi nkri",b To the president of my choice until br ever remain a native for the sake of the Republic of Indonesia,neutral
@nandarjulian5207,2024-01-07T17:33:39Z,2024-01-07T17:33:39Z,2.0,AMIN.. AMIN.. AMIN... <br>NDAK BAHAYA TA 😂🎉🎉✊️✊️💪💪💪👍👍👍,Amen Amen Amen br Nadak Bahiya Ta A,neutral
@ibengallery4504,2024-01-07T17:33:35Z,2024-01-07T17:33:35Z,0.0,Lain di tanya lain di jawab 🙄,b Another question another answer,neutral
@user-cl4qb1jx6g,2024-01-07T17:33:33Z,2024-01-07T17:33:33Z,0.0,01,b 01,neutral
@RayumaSAH,2024-01-07T17:33:22Z,2024-01-07T17:33:22Z,1.0,"yah namanya jg DEBAT !! ,. kalo kalem ya diskusi n musyawarah namanya ,. no 1 mengkritik ,. no 2 emosian ,. nomer 3 ngeliatin aja hehehe",yes it s also called DEBATE If you re calm it s called discussion and deliberation No 1 criticizes number 2 emotional number 3 just look at it hehehe,positive
@obbysaputra,2024-01-07T17:33:11Z,2024-01-07T17:33:11Z,0.0,❤❤❤🎉,b,neutral
@mustafaimus2631,2024-01-07T17:32:51Z,2024-01-07T17:32:51Z,111.0,"Abah Anis memang 👍👍👍 kasian pak prabowo moga² beliau tetap sehat agar bisa  gemoy di debat selanjutnya,🤲🤲🤲",b Abah Anis poor Mr Prabowo I hope he stays healthy so he can be cheerful in the next debate,positive
@cmartono,2024-01-07T17:32:48Z,2024-01-07T18:28:51Z,1.0,"Well done mbak Najwa! Lagi2, program yang bagus dan menghadirkan &quot;manusia2 dewasa dari setiap paslon, dan tidak ada yang baperan&quot;. 👍👍👍👍👍 Kali ini capres terburuk (tidak lulus ujian) adalah prabowo - seperti biasanya, prabowo-gibran tdk nyambung, ngambang dan memaparkan hal2 yang tidak jelas, dan selalu menunda utk membuktikan data Anies / Ganjar tdk benar. Acara debat hari ini, bukan besok atau lain kali sambil ngopi2 dan buka2 data. Rakyat mau lihat dan dengar sekarang, bukan nanti, begitu juga jika terjadi hal2 kritis, presiden dan/atau wakilnya harus bisa mengambil keputusan cepat dan langsung. prabowo oleh Ganjar ditanya &quot;mengapa terjadi penurunan dan apa solusinya&quot;, prabowo jawab &quot;soal pesawat bekas&quot;, dll..... Sikap yang sama dilakukan prabowo ke Anies - gak nyambung, dan prabowo malah membalik dan berkata ke Anies dan Ganjar, &quot;data2 kalian salah&quot;, tanpa bisa membantah dengan data yg benar langsung di acara debat! 🤣🤣🤣🤣🤣",b Well done Ms Najwa Again a good program and presenting adult people from each candidate pair and no one is confused This time the worst presidential candidate did not pass the test was Prabowo as usual Prabowo Gibran are not connected wandering and explaining things that are not clear and always delaying to prove that Anies Ganjar s data is not true The debate event is today not tomorrow or another time while drinking coffee and looking at the data People want to see and hear now not later as well as if critical things happen the president and or his deputy must be able to make decisions quickly and directly Prabowo was asked by Ganjar why is there a decline and what is the solution Prabowo answered about used planes etc Prabowo took the same attitude towards Anies it didn t connect and Prabowo instead turned around and said to Anies and Ganjar your data is wrong without being able to refute it with correct data directly at the debate event,negative
@rosidiimron3945,2024-01-07T17:32:36Z,2024-01-07T17:32:36Z,2.0,Banyak juga ya disini akun fake timses Paslon 01😂😂😂,b There are also a lot of fake accounts here for the Paslon 01 team,negative
@sylviachan4609,2024-01-07T17:32:13Z,2024-01-07T17:32:13Z,0.0,Kok ditanya sm Pak Anies tanggapannya Prabowo .. kok Prabowo nya bgtu emosional? Jelas itu krn ga bs jawaban memilih menyerang.. apakah krn tdk bs jawab? Paling baik ttp Ganjar 03.. mendinginkan,b How come when asked by Mr Anies Prabowo s response why is Prabowo so emotional Obviously because he couldn t answer he chose to attack was it because he couldn t answer Best but Ganjar 03 cool,positive
@brutt0297,2024-01-07T17:32:02Z,2024-01-07T17:32:02Z,0.0,ow ow kalau emosi tambah lucu.... tp gak nyambung jawabannya....😂😂😂😂,bi ow ow when you get emotional it gets funnier but the answer doesn t connect,positive
@BushcraftSulsel,2024-01-07T17:31:47Z,2024-01-07T17:31:47Z,2.0,Sangking serunya debat.. ngantuk jadi hilang😂😂😂.,b The debate was so exciting I lost my sleepiness,positive
@isradenovita8188,2024-01-07T17:31:27Z,2024-01-07T17:31:27Z,2.0,"SETUJU MBA NANA KUAK SEMUA DI MATA NAJWA,SKAK SEMUA CAPRES NYA GREGET DEBAT NYA WAKTUNYA TERBATAZ",b AGREE MBA NANA KUAK EVERYTHING IN NAJWA S EYES SKAK ALL HER PRESIDENTIAL CAPS ARE VERY DEBATE THEIR TIME IS LIMITED,positive
@komentatornyasar8030,2024-01-07T17:31:26Z,2024-01-07T17:31:26Z,3.0,debat pilpres kali ini hanya untun memancing emosi prabowo..ganjar dan anis tau kelemahan prabowo adalah emosi..karakter itu sudah bawaan..apalagi prabowo militer..tapi kalau dengan harus memancing emosi prabowo di debat itu adalah strategi yg salah..,The presidential election debate this time is only to provoke Prabowo s emotions Ganjar and Anis know that Prabowo s weakness is emotion,negative
@muhamadnasrudin2192,2024-01-07T17:31:19Z,2024-01-07T17:31:19Z,1.0,Anis ngomong doang jago kinerja nyatanya 0000000,b Anis just says he s good at his real performance 0000000,positive
@fahmiidris8795,2024-01-07T17:31:17Z,2024-01-07T17:31:17Z,0.0,KELIATAN MUKA MUKA KEKUASAAN KETIKA BERBICARA !!,b THE LOOK AT THE FACE OF POWER WHEN YOU TALK,neutral
@dewedewe573,2024-01-07T17:31:11Z,2024-01-07T17:31:11Z,2.0,"Namanya debat, ya saling serang dgn data dan fakta. Jika dlm forum terbuka spt ini tdk mau dikritisi, trs emosi, jd merasa punya dendam pribadi,  ya jgn nyapres. Nyalon aja di salon ibu2 komplek... bs baper2an, klo ngambek langsung ngacir gk usah salaman, dan gk perlu pk etika buat bersikap ataupun jaga omongan.",b It s called a debate so you attack each other with data and facts If in an open forum like this you don t want to be criticized you get emotional and you feel like you have a personal grudge then don t run for president Just show off at the complex s ladies salon you can have a blast if you re sulking you don t need to shake hands and you don t need to be ethical about how you behave or watch your words,neutral
@czigndesigncustomstore363,2024-01-07T17:30:57Z,2024-01-07T17:30:57Z,0.0,"Baru juga mulai udah maen serang, nyerang jg gak pakek data dan fakta 😂😂😂",I ve just started playing attacks attacks don t use data and facts,negative
@desrikarwati5393,2024-01-07T17:30:43Z,2024-01-07T17:30:43Z,2.0,"Kenapa posisi capresnya dirubah y? Kemarin susunan 3 2 1, skrg 2 3 1.<br>Tapi ndk apa2 2 dijauhkan dr 1,khawatir ada apa2 nanti😃",b Why was the presidential candidate s position changed Yesterday the order was 3 2 1 now it s 2 3 1 br But it s okay 2 is kept away from 1 I m worried that something will happen later,negative
@irfanefendy5777,2024-01-07T17:30:35Z,2024-01-07T17:30:35Z,0.0,wowo pokok,b wowo tree,neutral
@LinaPutri-lt9ws,2024-01-07T17:30:15Z,2024-01-07T17:30:15Z,0.0,praboow,b praboow,neutral
@doniira,2024-01-07T17:30:08Z,2024-01-07T17:30:08Z,0.0,Dp 0% (nol persen) masih ada ga di Jakarta ?,b 0 zero percent down payment is still available in Jakarta,neutral
@tadzakkurquran1026,2024-01-07T17:29:52Z,2024-01-07T17:29:52Z,282.0,"Pak Anis mewakili perasaan rakyat, dan TNI yg blm sejahtera ❤❤❤😊<br>Salam hormat kami untuk pendukung 2 dan 3.🤝",b Pak Anis represents the feelings of the people and the TNI who are not yet prosperous br Our regards to supporters 2 and 3,positive
@RuAri-qs5ge,2024-01-07T17:29:48Z,2024-01-07T17:29:48Z,1.0,Anggep enteng aj ah..Pilih presiden yg background TNI udah pernah pilih SBY. Pilih presiden  yg merakyat dan masuk gorong2 dari partai banteng udah pernah pilih JOKOWI. Sekarang pengen punya presiden yg dari akademisi pak ANIES,Don t take it lightly Choose a president who has a TNI background and has already voted for SBY Choose a president who is popular and joins the bull party who has already chosen JOKOWI Now I want to have a president who is an academic Mr ANIES,positive
@mudiblayjoss2344,2024-01-07T17:29:48Z,2024-01-07T17:29:48Z,1.0,"Lebih suka MC nya bu najwa sihh, ini kek g asik MC nya",b I prefer the MC Miss Najwa this MC isn t fun,positive
@fahmiidris8795,2024-01-07T17:29:34Z,2024-01-07T17:29:34Z,6.0,"Pemimpin yang serius dan harus ada perubahan. No 1 aminnn🤲 . Cerdas wawasan, tegas, pintar",b A serious leader and there must be change Number 1 amen Intelligent insightful firm intelligent,positive
@user-tj1ds5zb6c,2024-01-07T17:29:29Z,2024-01-07T17:29:29Z,34.0,"wah terlalu personal ya abah , tapi kerenn . jgn terlalu di senggol bah , nanti beliau ngamuk wkwkwk . abah selalu berbobot dan smart , bismillah AMIN for RI 1 👏👏👏👏👏👏",Below is too personal bro but it s cool Don t nudge him too much or he ll get angry hahaha Abah is always wise and smart bismillah AMEN for RI 1,positive
@DekekRstafariant22,2024-01-07T17:29:09Z,2024-01-07T17:29:09Z,0.0,"Hilirisasi lagi dan lagi jawaban sapu jagad,gaada jawaban lain apa?",b Download again and again the answer sweeps the universe there s no other answer what,negative
@muhammadsamir510,2024-01-07T17:29:05Z,2024-01-07T17:29:05Z,1.0,Politik kebencian kepada pak anies sangat parah loh.. vidio2. Memfitnah pak anies di tiktok banyak sekali.. makanya perusakan baliho pak anies  terjadi di daerah2..  politik kebencian. Itu buzzernya pak jokowi.. orang2 sdm rendah gampang terprofokasi seperti contoh kasus rohingya.. makanya banyak orang yang benci total kepada pak anies.. padahal pak anies mah dari dulu orang baik.. coba cek cari tau. Pak anies orangnya terbuka. Contoh rumahnya terbuka.. semua tetangga ngadain acara selalu di rumah pak anies. Sampai nikahan pun di rumah pak anies.. dan buzzernya jokowi memilih politik kebencian buat membenci anies basweden. Makanya jangan heran kok banyak orang benci pak anies tanpa alasan..,b The politics of hatred towards Mr Anies is very serious vidio2 There are a lot of people slandering Mr Anies on TikTok that s why the destruction of Mr Anies billboards is happening in various areas the politics of hate That s Mr Jokowi s buzzer people with low levels of education are easily provoked like the Rohingya case that s why many people totally hate Mr Anies even though Mr Anies has always been a good person try checking to find out Mr Anies is an open person For example the house is open all the neighbors always hold events at Mr Anies house Until the wedding was at Mr Anies house and Jokowi s buzzer chose the politics of hatred to hate Anies Basweden So don t be surprised why many people hate Mr Anies for no reason,negative
@NNurzaman-x83,2024-01-07T17:28:49Z,2024-01-07T17:28:49Z,0.0,Rekor 5.5 juta vieu❤,Record 5 5 million views,neutral
@hansenhalim5312,2024-01-07T17:28:47Z,2024-01-07T17:28:47Z,0.0,Score SDM <br>Anies 9 cak imin 5 14<br>Ganjar 8 mahfud 7 15<br>Prabowo 8 gibran 5 13,b Score HR br Anies 9 cak imin 5 14 br Ganjar 8 mahfud 7 15 br Prabowo 8 gibran 5 13,neutral
@satriaana3332,2024-01-07T17:28:44Z,2024-01-07T17:28:44Z,2.0,All in prabowo bossss ❤❤❤❤,All in Prabowo bosses,neutral
@pujianto98851,2024-01-07T17:28:39Z,2024-01-07T17:29:30Z,1.0,"DEBAT kali ini masih didominasi Prabowo VS Anies jilid 2, dan Prabowo tambah emosi 😊",b THE DEBATE this time is still dominated by Prabowo VS Anies volume 2 and Prabowo is getting emotional,positive
@ozankdamai9954,2024-01-07T17:28:02Z,2024-01-07T17:28:02Z,4.0,GANJAR MALAM INI MVP,b REWARD TONIGHT MVP,positive
@ridwanparhanmuhamad227,2024-01-07T17:27:53Z,2024-01-07T17:27:53Z,2.0,serius pilih anis?,b seriously choose anise,negative
@zainalarifin-ot9rn,2024-01-07T17:27:52Z,2024-01-07T17:27:52Z,1.0,Prabowo dibantai habisan mlm ini 😂,b Prabowo was completely massacred tonight,neutral
@linamustikasari7785,2024-01-07T17:27:27Z,2024-01-07T17:27:27Z,1.0,Kalo mau buka data di tempat terbuka di luar dong .kalo di situ kan waktunya 😅,b If you want to open the data in an open place outside that s the time,positive
@oprekchanel6125,2024-01-07T17:27:26Z,2024-01-07T17:27:26Z,0.0,prabowo kok terlihat kosong ya. gak macam 2 kompetisi sebelumnya,b prabowo looks empty not like the previous 2 competitions,negative
@banija3784,2024-01-07T17:27:26Z,2024-01-07T17:27:26Z,0.0,"timsesnya seru cuy, informative juga,",The team is fun informative too,positive
@user-rj2ed2oy4x,2024-01-07T17:27:24Z,2024-01-07T17:27:24Z,52.0,Bismillah semakin yakin pilih AMIN❤,b Bismillah more confident to choose AMEN,positive
@Odamjaya,2024-01-07T17:27:03Z,2024-01-07T17:27:03Z,2.0,KALOE MASALAH PANCING DULUAN PAK PRABOWO ONDO DOANG. NGOMONG DOANG KATANYA,b ALOE THE PROBLEM OF FISHING FIRST PAK PRABOWO ONDO DOANG WHAT THE FUCK DOES HE SAY,negative
@sukrina7217,2024-01-07T17:26:49Z,2024-01-07T17:26:49Z,1.0,bowo kena mental 😅😅,b bowo got mental,neutral
@user-rj2ed2oy4x,2024-01-07T17:26:44Z,2024-01-07T17:26:44Z,202.0,"Pak Prabowo, Gaza tidak lemah! Sedih sekali bapak menjadikan Gaza sebagai contoh kelemahan militer. Bapak suka liat video2 dari Brigade Al Qossam gak, yang mereka dapat menembak tank Markava yang harganya mahal itu dsri jarak 0. Pak.. Alhamdulillah, Allah tampakkan apa yang ada di hati bapak sebenernya.",b Pak Prabowo Gaza is not weak It s very sad that you use Gaza as an example of military weakness Do you like watching videos from the Al Qossam Brigade where they can shoot expensive Markava tanks from a distance of 0 Sir Alhamdulillah Allah has shown what is truly in your heart,negative
@nzanfauzan,2024-01-07T17:26:40Z,2024-01-07T17:26:40Z,1.0,Buset buzzzernya banyak banget 😂,b There are so many buzzzers,neutral
@Ardiyantoazmi,2024-01-07T17:26:37Z,2024-01-07T17:26:37Z,1.0,Anis Baswedan donk !!!!!,b Anis Baswedan please,positive
@ibnuafan07,2024-01-07T17:26:30Z,2024-01-07T17:26:30Z,0.0,"Memperkuat menjaga, hilirisasi tapi gak substantif",b Strengthen maintenance downstream but not substantive,positive
@ujangms8306,2024-01-07T17:26:24Z,2024-01-07T17:26:24Z,0.0,1. Mantafff 👍 2. Emosi tinggi statment kacau 🤦 3. Caria aman 😅,b 1 Mantafff 2 High emotion statment stir 3 Find peace,positive
@theanalyst_777,2024-01-07T17:26:23Z,2024-01-07T17:26:23Z,0.0,ANIES JAGO BLACK CAMPAIGN PANTES BUZZERNYA BLACK CAMPAIGN SEMUA 🤣🤣🤣,b ANIES IS A BLACK CAMPAIGN PANTES THE BUZZER IS ALL BLACK CAMPAIGN,neutral
@nilaanggraeni237,2024-01-07T17:26:22Z,2024-01-07T17:26:22Z,1.0,Lu yg seenaknya bicara Wowo,b You re the one who goes around talking Wowo,neutral
@doniira,2024-01-07T17:26:16Z,2024-01-07T17:26:16Z,0.0,Orang bijak itu beli payung setelah hujan.. jadi nanti saja belanja alutsista setelah perang.. wkwkwkwk,b A wise man buys an umbrella after it rains so he ll buy defense equipment after the war hahaha,positive
@faizadie30,2024-01-07T17:26:08Z,2024-01-07T17:26:08Z,16.0,"seneng gua liat politik tahun ini, ga terlalu rusuh kaya 2019, yang atasnya pada asik dan rukun, yo pendukungnya juga, ga usah ribut2 siapapun yang menang mari dukung saja kedepannya dan jadi oposisi kalo kerjanya ga sesuai dengan janji :)",I m happy to see politics this year it s not too chaotic like 2019 what s top is fun and harmonious yo the supporters too don t make a fuss about whoever wins let s just support it in the future and be in the opposition if their work doesn t live up to their promises,positive
@noglek2275,2024-01-07T17:25:43Z,2024-01-07T17:25:43Z,0.0,Ganjar gas poul,b Poul gas reward,positive
@arghasjb9522,2024-01-07T17:25:37Z,2024-01-07T17:25:37Z,0.0,Dari awal masuk pasang unggul gama saja anis ganjar diam sja pendukung nya 😂😂😂sudah jelas gama menang jdi presiden mantaf etika bukti kerja bukan tata kata dongeng,b From the beginning when he entered Gama s superior position was just that Anis rewarded his supporters for silence It was clear that Gama would win and become a good president ethics proof of work not fairy tales,positive
@doryyy789,2024-01-07T17:25:35Z,2024-01-07T17:25:35Z,1.0,Tak gentar tetep 02,b Don t be afraid to stay 02,neutral
@boongswihoo3409,2024-01-07T17:25:24Z,2024-01-07T17:25:24Z,0.0,"Rasanya semakin yakin yang layak dan sangat layak adalah P Anis, Insya Allah Amin Amin Amin",b I feel more and more confident that the one who is worthy and very worthy is P Anis God willing Amen Amen Amen,positive
@JackYaw,2024-01-07T17:25:12Z,2024-01-07T17:25:12Z,0.0,Mantap Pak Anis<br>Paket Lengkap,Great Mr Anies a Complete Package,positive
@nilaanggraeni237,2024-01-07T17:25:10Z,2024-01-07T17:25:10Z,2.0,Anies : 8.5<br>Ganjar : 8<br>Wowo : 2,b Anies 8 5 br Ganjar 8 br Wowo 2,neutral
@friscapralista5848,2024-01-07T17:25:07Z,2024-01-07T17:25:07Z,234.0,"Disini bukan debat gagasan. Tp saling menilai kinerja. Yook mbk najwa, bikin acara untuk 3 paslon ini",b This is not a debate of ideas But assess each other s performance Come on Miss Najwa hold an event for these 3 candidate pairs,negative
@epullanang6449,2024-01-07T17:25:00Z,2024-01-07T17:25:00Z,1.0,Liat komentar pak anies unggul tapi serius nih jurinya ntar jurdil?<br> Wajar dong rakyat jelata bertanya?😁,b See Mr Anies comments are superior but are you serious will the jury be fair br Is it normal for ordinary people to ask questions,positive
@shanum643,2024-01-07T17:24:59Z,2024-01-07T17:24:59Z,5.0,Pak anies mewakili kami rakyat,b Mr Anies represents us the people,neutral
@ichigo8627,2024-01-07T17:24:53Z,2024-01-07T17:24:53Z,0.0,tetep pak gAnjar,b stay Mr Anjar,neutral
@Hamba-do7jw,2024-01-07T17:24:43Z,2024-01-07T17:24:43Z,1.0,Amin,with amen,neutral
@jharihari,2024-01-07T17:24:33Z,2024-01-07T17:24:33Z,3.0,"Ihhhh itu nyerangnya ngajak ngajak, menyudutkan trus hahahahahaha udh kaya circle pertemanan aja tmn yg kek gt biasanya seremm...",b Uhhhh that s offensive inviting people cornering them then hahahahahaha it s like a circle of friends even the older ones are usually scary,positive
@anakkosan5336,2024-01-07T17:24:01Z,2024-01-07T17:24:01Z,7.0,"Saya masih belum memastikan pilihan saya. Sebenernya tiap paslon memiliki kekurangannya masing2. Kalian juga udah tau mungkin apa saja kekurangannya. Tapi yang jadi pertimbangan tiap paslon pasti memiliki kelebihan, yang mana kita harus liat dari debat2 dan rekam jejaknya dan juga visi misi yang diutarakan, oleh karenanya kita milih aja mana yang kita rasa bakal menguntungkun diri kita dalam dunia kerja maupun kehidupan  di masa yang akan datang. Ga perlu banyak perdebatan blunder ini itulah. Semua paslon pasti punya program untuk menuju indonesia yang lebih baik. Pilihlah sesuai hati nurani dan harapan kita kedepannya.",b I still haven t decided on my choice Actually each candidate pair has its own shortcomings You also already know what the shortcomings might be But the thing to consider is that each candidate pair definitely has advantages which we have to look at from the debates and track record as well as the vision and mission expressed therefore we just choose which one we feel will benefit us in the world of work and life in the future There s no need to debate this blunder much All candidate pairs must have a program to move towards a better Indonesia Choose according to our conscience and our hopes for the future,positive
@Hamba-do7jw,2024-01-07T17:24:00Z,2024-01-07T17:24:00Z,1.0,Amin,with amen,neutral
@Startnewday,2024-01-07T17:23:55Z,2024-01-07T17:23:55Z,0.0,"Klo aq liat , klo seumpama nih pak prabowo jadi presiden beliau mesti didampingi staff ahli yg bisa komunikasi yg baik, dan berbicara dengan data yg valid / relevan n paling pnting ga anti kritik.<br><br>Klo seumpama pak anis jadi presiden jg timnya mesti byk PR karena perubahan itu mulai dari awal dan butuh proses lagi. <br><br>Sedangkan klo pak ganjar jadi presiden ini yg msh jadi tanda tanya dia lanjutin kerja pak jokowi apa berubah, karena pasti nunggu arahan bu mega. Malah lbh ga jelas arah negara kemana karena bakal nurut apa kata ibu mega.",If I see for example if Mr Prabowo becomes president he must be accompanied by expert staff who can communicate well and speak with valid relevant data and most importantly not be against criticism br br If for example Mr Anis becomes The president and his team also have to do a lot of homework because change starts from scratch and needs another process br br Meanwhile if Mr Ganjar becomes president this is still a question mark whether he will continue Mr Jokowi s work or change because he will definitely be waiting for Ms Mega s direction In fact it s even more unclear which direction the country is going because it will obey what Mega s mother says,positive
@Rifqyyy,2024-01-07T17:23:46Z,2024-01-07T17:23:46Z,1.0,"Gini yah gaes buat pembenci anies. Yang katanya pinter ngomong doang<br><br>Manusia itu di ukur dari pikirannya, makanya anies banyak ngomong karena pikirannya berisi, dan nanti pikiran dan ucapan itu dibuktikan dengan tindakan.",b That s it guys for Anies haters Those who are said to be good at speaking are only br br Humans are measured by their thoughts that s why Anies talks a lot because his thoughts are full and later those thoughts and words are proven by actions,negative
